1005004000_velocity,1050003300_velocity,1050020400_velocity,1070000200_velocity,1070000500_velocity,1070001600_velocity,F-03 유입_traffic,F-04 유출_traffic,기온(°C),강수량(mm),풍속(m/s),습도(%),적설(cm),Year,is_weekend,is_holiday,is_morning_rush,is_evening_rush,month_sin,month_cos,hour_sin,hour_cos
37.39,86.92,18.3,74.58,65.58,88.0,748.0,782.0,26.2,,1.7,71.0,,2022,False,False,False,False,-0.4999999999999997,-0.8660254037844388,0.7071067811865476,0.7071067811865476
40.84,83.83,17.25,73.83,64.92,88.58,1096.0,1244.0,25.8,,2.1,72.0,,2022,False,False,False,False,-0.4999999999999997,-0.8660254037844388,0.8660254037844386,0.5000000000000001
35.96,80.33,17.99,73.58,66.17,86.42,2378.0,2383.0,25.4,,2.2,72.0,,2022,False,False,False,False,-0.4999999999999997,-0.8660254037844388,0.9659258262890683,0.25881904510252074
38.83,83.92,23.98,73.67,67.0,76.5,3604.0,2919.0,25.1,,2.6,74.0,,2022,False,False,False,False,-0.4999999999999997,-0.8660254037844388,1.0,6.123233995736766e-17
32.89,87.42,24.83,73.17,67.25,69.33,3795.0,2922.0,25.5,,3.5,76.0,,2022,False,False,True,False,-0.4999999999999997,-0.8660254037844388,0.9659258262890683,-0.25881904510252063
21.14,81.75,23.05,65.83,67.83,63.42,3654.0,2759.0,27.0,,2.8,71.0,,2022,False,False,True,False,-0.4999999999999997,-0.8660254037844388,0.8660254037844387,-0.4999999999999998
23.43,83.0,19.79,65.58,68.83,54.17,3615.0,2716.0,28.4,,2.6,66.0,,2022,False,False,True,False,-0.4999999999999997,-0.8660254037844388,0.7071067811865476,-0.7071067811865475
25.01,80.92,20.45,51.33,65.83,49.25,3535.0,2508.0,29.4,,2.2,64.0,,2022,False,False,False,False,-0.4999999999999997,-0.8660254037844388,0.49999999999999994,-0.8660254037844387
21.73,80.75,23.11,18.08,57.92,29.58,3513.0,2407.0,30.8,,2.8,59.0,,2022,False,False,False,False,-0.4999999999999997,-0.8660254037844388,0.258819045102521,-0.9659258262890682
20.38,80.0,22.66,13.92,52.42,25.83,3414.0,2800.0,31.6,,3.1,59.0,,2022,False,False,False,False,-0.4999999999999997,-0.8660254037844388,1.2246467991473532e-16,-1.0
27.47,81.67,22.9,26.58,62.33,46.0,3429.0,2831.0,32.5,,3.0,54.0,,2022,False,False,False,False,-0.4999999999999997,-0.8660254037844388,-0.2588190451025208,-0.9659258262890683
29.4,79.75,23.83,63.83,64.83,53.75,3299.0,2828.0,33.2,,3.1,50.0,,2022,False,False,False,False,-0.4999999999999997,-0.8660254037844388,-0.4999999999999997,-0.8660254037844388
27.12,79.0,22.55,61.83,64.42,55.92,2953.0,2900.0,34.2,,2.2,49.0,,2022,False,False,False,False,-0.4999999999999997,-0.8660254037844388,-0.7071067811865471,-0.7071067811865479
28.25,81.42,21.4,65.33,67.25,54.33,2992.0,2952.0,34.0,,1.8,52.0,,2022,False,False,False,False,-0.4999999999999997,-0.8660254037844388,-0.8660254037844385,-0.5000000000000004
21.8,69.58,20.42,60.92,66.0,53.83,3022.0,3030.0,33.4,,3.0,54.0,,2022,False,False,False,True,-0.4999999999999997,-0.8660254037844388,-0.9659258262890683,-0.25881904510252063
18.36,11.58,23.5,56.5,68.42,57.0,3178.0,3021.0,32.7,,2.8,56.0,,2022,False,False,False,True,-0.4999999999999997,-0.8660254037844388,-1.0,-1.8369701987210297e-16
23.63,14.83,24.04,52.67,67.92,56.0,3690.0,2889.0,31.9,,3.5,60.0,,2022,False,False,False,True,-0.4999999999999997,-0.8660254037844388,-0.9659258262890684,0.2588190451025203
29.28,65.08,21.45,21.08,60.42,52.83,3723.0,2842.0,31.1,,2.2,61.0,,2022,False,False,False,False,-0.4999999999999997,-0.8660254037844388,-0.8660254037844386,0.5000000000000001
30.29,75.08,21.15,43.42,60.33,46.17,3471.0,2871.0,30.5,,1.9,65.0,,2022,False,False,False,False,-0.4999999999999997,-0.8660254037844388,-0.7071067811865477,0.7071067811865474
33.17,78.83,21.04,65.33,61.08,55.83,3245.0,2692.0,29.9,,2.9,63.0,,2022,False,False,False,False,-0.4999999999999997,-0.8660254037844388,-0.5000000000000004,0.8660254037844384
30.14,81.58,18.78,67.67,60.08,66.0,2599.0,2190.0,29.1,,2.2,70.0,,2022,False,False,False,False,-0.4999999999999997,-0.8660254037844388,-0.25881904510252157,0.9659258262890681
32.33,81.5,19.6,70.75,63.5,78.0,1658.0,1475.0,27.6,,1.5,64.0,,2022,False,False,False,False,-0.4999999999999997,-0.8660254037844388,-2.4492935982947064e-16,1.0
32.93,85.33,18.4,74.17,65.67,86.75,1222.0,1173.0,29.0,,2.7,71.0,,2022,False,False,False,False,-0.4999999999999997,-0.8660254037844388,0.25881904510252074,0.9659258262890683
35.72,85.5,18.72,73.5,67.75,89.17,945.0,906.0,28.7,,2.3,72.0,,2022,False,False,False,False,-0.4999999999999997,-0.8660254037844388,0.49999999999999994,0.8660254037844387
34.9,89.5,21.58,72.17,66.67,89.83,790.0,869.0,28.2,,2.0,73.0,,2022,False,False,False,False,-0.4999999999999997,-0.8660254037844388,0.7071067811865476,0.7071067811865476
37.65,83.5,22.53,73.58,64.83,88.58,1137.0,1229.0,27.9,,1.0,75.0,,2022,False,False,False,False,-0.4999999999999997,-0.8660254037844388,0.8660254037844386,0.5000000000000001
37.32,85.08,19.34,72.42,65.08,86.5,2504.0,2511.0,27.4,,0.9,77.0,,2022,False,False,False,False,-0.4999999999999997,-0.8660254037844388,0.9659258262890683,0.25881904510252074
36.97,84.33,22.45,72.42,64.42,73.83,3689.0,2929.0,27.3,,1.8,78.0,,2022,False,False,False,False,-0.4999999999999997,-0.8660254037844388,1.0,6.123233995736766e-17
32.38,86.33,22.47,58.08,68.08,57.42,3804.0,2803.0,27.6,,2.3,78.0,,2022,False,False,True,False,-0.4999999999999997,-0.8660254037844388,0.9659258262890683,-0.25881904510252063
32.05,83.75,24.54,62.67,67.83,58.17,3691.0,2834.0,28.9,,2.1,75.0,,2022,False,False,True,False,-0.4999999999999997,-0.8660254037844388,0.8660254037844387,-0.4999999999999998
27.54,84.83,27.66,59.0,68.0,41.67,3622.0,2781.0,30.3,,2.3,71.0,,2022,False,False,True,False,-0.4999999999999997,-0.8660254037844388,0.7071067811865476,-0.7071067811865475
27.58,81.75,26.13,49.75,66.42,42.42,3513.0,2649.0,31.3,,3.6,65.0,,2022,False,False,False,False,-0.4999999999999997,-0.8660254037844388,0.49999999999999994,-0.8660254037844387
23.81,79.25,22.54,43.58,64.67,38.17,3465.0,2794.0,32.6,,2.6,62.0,,2022,False,False,False,False,-0.4999999999999997,-0.8660254037844388,0.258819045102521,-0.9659258262890682
21.42,79.0,20.12,48.17,64.17,51.33,3417.0,2851.0,33.2,,2.2,58.0,,2022,False,False,False,False,-0.4999999999999997,-0.8660254037844388,1.2246467991473532e-16,-1.0
28.61,78.17,18.3,43.5,64.0,54.83,3454.0,2807.0,33.6,,1.8,56.0,,2022,False,False,False,False,-0.4999999999999997,-0.8660254037844388,-0.2588190451025208,-0.9659258262890683
31.7,79.42,18.29,47.5,64.33,49.83,3366.0,2827.0,33.9,,2.7,55.0,,2022,False,False,False,False,-0.4999999999999997,-0.8660254037844388,-0.4999999999999997,-0.8660254037844388
30.46,78.5,21.62,60.75,64.75,57.33,3464.0,2858.0,34.1,,0.9,54.0,,2022,False,False,False,False,-0.4999999999999997,-0.8660254037844388,-0.7071067811865471,-0.7071067811865479
27.5,76.17,18.23,33.75,59.83,56.25,3439.0,2952.0,33.8,,3.1,59.0,,2022,False,False,False,False,-0.4999999999999997,-0.8660254037844388,-0.8660254037844385,-0.5000000000000004
24.12,38.42,21.35,18.92,51.5,54.58,3573.0,2978.0,33.0,,3.1,63.0,,2022,False,False,False,True,-0.4999999999999997,-0.8660254037844388,-0.9659258262890683,-0.25881904510252063
15.31,11.17,23.73,16.75,41.33,56.17,3542.0,3006.0,32.8,,3.2,63.0,,2022,False,False,False,True,-0.4999999999999997,-0.8660254037844388,-1.0,-1.8369701987210297e-16
12.91,13.83,22.89,17.58,43.67,55.17,3537.0,2891.0,31.4,,3.5,68.0,,2022,False,False,False,True,-0.4999999999999997,-0.8660254037844388,-0.9659258262890684,0.2588190451025203
23.45,24.67,22.5,20.83,55.25,54.67,3562.0,2884.0,30.9,,2.4,69.0,,2022,False,False,False,False,-0.4999999999999997,-0.8660254037844388,-0.8660254037844386,0.5000000000000001
30.74,75.33,24.52,30.58,59.0,52.75,3640.0,2956.0,30.4,,0.6,71.0,,2022,False,False,False,False,-0.4999999999999997,-0.8660254037844388,-0.7071067811865477,0.7071067811865474
31.2,78.0,24.28,59.42,58.5,50.75,3597.0,2883.0,29.8,,1.0,73.0,,2022,False,False,False,False,-0.4999999999999997,-0.8660254037844388,-0.5000000000000004,0.8660254037844384
31.79,77.33,23.37,59.67,59.58,46.92,2818.0,2360.0,29.6,,2.3,75.0,,2022,False,False,False,False,-0.4999999999999997,-0.8660254037844388,-0.25881904510252157,0.9659258262890681
34.14,81.33,22.59,68.25,62.92,70.5,1745.0,1517.0,29.0,,0.8,70.0,,2022,False,False,False,False,-0.4999999999999997,-0.8660254037844388,-2.4492935982947064e-16,1.0
36.46,84.33,22.45,70.42,65.58,81.75,1477.0,1312.0,29.0,,2.1,78.0,,2022,True,False,False,False,-0.4999999999999997,-0.8660254037844388,0.25881904510252074,0.9659258262890683
34.02,82.67,18.15,73.08,66.58,87.08,1161.0,1075.0,28.5,,2.4,77.0,,2022,True,False,False,False,-0.4999999999999997,-0.8660254037844388,0.49999999999999994,0.8660254037844387
34.69,83.83,21.85,74.33,65.58,88.5,928.0,951.0,28.2,,2.5,76.0,,2022,True,False,False,False,-0.4999999999999997,-0.8660254037844388,0.7071067811865476,0.7071067811865476
35.74,85.5,19.63,74.33,66.67,88.5,1380.0,1566.0,27.8,,2.6,77.0,,2022,True,False,False,False,-0.4999999999999997,-0.8660254037844388,0.8660254037844386,0.5000000000000001
36.55,83.08,22.49,71.67,66.5,84.75,2573.0,2690.0,27.5,,2.8,78.0,,2022,True,False,False,False,-0.4999999999999997,-0.8660254037844388,0.9659258262890683,0.25881904510252074
35.76,87.75,23.12,61.33,64.0,61.42,3407.0,2691.0,27.3,,2.9,79.0,,2022,True,False,False,False,-0.4999999999999997,-0.8660254037844388,1.0,6.123233995736766e-17
33.57,85.25,22.61,24.92,67.17,39.17,3558.0,2081.0,27.8,,2.7,77.0,,2022,True,False,True,False,-0.4999999999999997,-0.8660254037844388,0.9659258262890683,-0.25881904510252063
37.21,83.0,24.72,13.33,48.83,30.92,3084.0,2408.0,29.7,,3.0,71.0,,2022,True,False,True,False,-0.4999999999999997,-0.8660254037844388,0.8660254037844387,-0.4999999999999998
33.41,82.67,25.18,20.25,53.92,44.33,3546.0,2714.0,31.3,,2.9,66.0,,2022,True,False,True,False,-0.4999999999999997,-0.8660254037844388,0.7071067811865476,-0.7071067811865475
33.14,80.5,23.03,60.33,65.75,52.58,3504.0,2518.0,32.9,,2.4,59.0,,2022,True,False,False,False,-0.4999999999999997,-0.8660254037844388,0.49999999999999994,-0.8660254037844387
30.07,82.17,23.09,22.83,64.92,30.75,3469.0,2550.0,34.0,,3.0,53.0,,2022,True,False,False,False,-0.4999999999999997,-0.8660254037844388,0.258819045102521,-0.9659258262890682
28.39,79.92,21.66,27.17,65.75,34.17,3452.0,2422.0,35.0,,2.3,55.0,,2022,True,False,False,False,-0.4999999999999997,-0.8660254037844388,1.2246467991473532e-16,-1.0
28.85,80.33,21.61,22.42,64.25,30.33,3308.0,2748.0,35.6,,2.8,51.0,,2022,True,False,False,False,-0.4999999999999997,-0.8660254037844388,-0.2588190451025208,-0.9659258262890683
28.29,77.92,20.69,50.58,64.92,46.42,3321.0,2668.0,35.6,,2.7,52.0,,2022,True,False,False,False,-0.4999999999999997,-0.8660254037844388,-0.4999999999999997,-0.8660254037844388
29.72,80.5,25.13,38.75,63.17,48.83,3391.0,2589.0,33.8,0.9,3.5,62.0,,2022,True,False,False,False,-0.4999999999999997,-0.8660254037844388,-0.7071067811865471,-0.7071067811865479
30.75,79.25,25.47,61.83,66.67,60.17,3378.0,2841.0,33.6,0.1,2.4,59.0,,2022,True,False,False,False,-0.4999999999999997,-0.8660254037844388,-0.8660254037844385,-0.5000000000000004
29.66,73.25,23.54,57.0,64.83,57.33,3393.0,2833.0,34.4,,4.9,54.0,,2022,True,False,False,True,-0.4999999999999997,-0.8660254037844388,-0.9659258262890683,-0.25881904510252063
26.27,77.42,23.91,54.92,66.5,54.33,3391.0,2757.0,32.5,,3.1,61.0,,2022,True,False,False,True,-0.4999999999999997,-0.8660254037844388,-1.0,-1.8369701987210297e-16
28.88,80.33,24.27,69.92,64.92,64.83,3030.0,2498.0,31.3,,2.8,66.0,,2022,True,False,False,True,-0.4999999999999997,-0.8660254037844388,-0.9659258262890684,0.2588190451025203
30.45,77.83,21.77,68.25,63.17,65.67,3228.0,2457.0,30.9,0.0,1.8,68.0,,2022,True,False,False,False,-0.4999999999999997,-0.8660254037844388,-0.8660254037844386,0.5000000000000001
29.14,77.33,21.43,66.58,63.17,69.67,3318.0,2520.0,30.0,0.0,2.2,73.0,,2022,True,False,False,False,-0.4999999999999997,-0.8660254037844388,-0.7071067811865477,0.7071067811865474
30.08,78.42,22.41,66.17,61.33,72.25,3194.0,2445.0,29.9,,2.5,69.0,,2022,True,False,False,False,-0.4999999999999997,-0.8660254037844388,-0.5000000000000004,0.8660254037844384
32.49,77.92,23.37,67.25,61.67,73.17,2359.0,1785.0,29.6,,2.2,73.0,,2022,True,False,False,False,-0.4999999999999997,-0.8660254037844388,-0.25881904510252157,0.9659258262890681
36.45,80.0,22.33,71.25,64.08,82.17,2118.0,1888.0,29.2,,2.4,77.0,,2022,True,False,False,False,-0.4999999999999997,-0.8660254037844388,-2.4492935982947064e-16,1.0
35.72,83.0,20.2,72.17,64.5,86.08,1264.0,1116.0,28.6,,2.2,76.0,,2022,True,False,False,False,-0.4999999999999997,-0.8660254037844388,0.25881904510252074,0.9659258262890683
37.45,87.42,20.3,72.0,66.67,88.42,940.0,794.0,28.3,,2.4,76.0,,2022,True,False,False,False,-0.4999999999999997,-0.8660254037844388,0.49999999999999994,0.8660254037844387
36.57,84.92,20.1,74.67,67.17,90.92,805.0,691.0,28.0,,2.3,77.0,,2022,True,False,False,False,-0.4999999999999997,-0.8660254037844388,0.7071067811865476,0.7071067811865476
40.54,83.83,15.99,70.5,66.42,93.0,958.0,975.0,27.8,,2.0,78.0,,2022,True,False,False,False,-0.4999999999999997,-0.8660254037844388,0.8660254037844386,0.5000000000000001
39.9,86.75,17.27,72.67,67.25,89.0,1463.0,1633.0,27.7,,3.1,77.0,,2022,True,False,False,False,-0.4999999999999997,-0.8660254037844388,0.9659258262890683,0.25881904510252074
40.76,87.42,20.47,72.75,65.25,83.75,1941.0,2197.0,27.6,,3.1,78.0,,2022,True,False,False,False,-0.4999999999999997,-0.8660254037844388,1.0,6.123233995736766e-17
36.72,83.75,19.91,72.83,66.58,80.5,2427.0,2587.0,27.8,0.0,2.2,78.0,,2022,True,False,True,False,-0.4999999999999997,-0.8660254037844388,0.9659258262890683,-0.25881904510252063
40.04,82.92,20.51,71.33,64.25,73.0,2868.0,2776.0,28.0,0.0,3.1,78.0,,2022,True,False,True,False,-0.4999999999999997,-0.8660254037844388,0.8660254037844387,-0.4999999999999998
37.36,84.25,22.39,70.08,64.42,70.92,3378.0,2769.0,28.6,,2.7,76.0,,2022,True,False,True,False,-0.4999999999999997,-0.8660254037844388,0.7071067811865476,-0.7071067811865475
34.15,81.17,25.7,36.08,63.83,53.83,3424.0,2629.0,28.8,0.0,2.0,77.0,,2022,True,False,False,False,-0.4999999999999997,-0.8660254037844388,0.49999999999999994,-0.8660254037844387
32.5,75.0,24.52,48.5,62.0,52.25,3223.0,2575.0,28.6,0.0,2.5,78.0,,2022,True,False,False,False,-0.4999999999999997,-0.8660254037844388,0.258819045102521,-0.9659258262890682
32.78,75.83,22.84,60.25,64.67,50.83,3357.0,2596.0,28.2,1.3,2.0,83.0,,2022,True,False,False,False,-0.4999999999999997,-0.8660254037844388,1.2246467991473532e-16,-1.0
32.08,74.83,25.81,39.42,61.17,51.67,3203.0,2595.0,28.0,0.5,2.0,84.0,,2022,True,False,False,False,-0.4999999999999997,-0.8660254037844388,-0.2588190451025208,-0.9659258262890683
31.32,70.67,23.6,33.0,60.58,51.5,2133.0,2159.0,27.4,5.4,2.6,89.0,,2022,True,False,False,False,-0.4999999999999997,-0.8660254037844388,-0.4999999999999997,-0.8660254037844388
33.78,71.25,22.62,61.42,64.5,58.5,3221.0,2558.0,27.0,3.0,2.9,91.0,,2022,True,False,False,False,-0.4999999999999997,-0.8660254037844388,-0.7071067811865471,-0.7071067811865479
32.31,71.58,22.27,63.25,61.58,55.83,3164.0,2596.0,26.8,1.7,3.3,92.0,,2022,True,False,False,False,-0.4999999999999997,-0.8660254037844388,-0.8660254037844385,-0.5000000000000004
30.56,74.83,21.98,56.75,63.25,52.67,3440.0,2607.0,26.7,0.4,2.6,92.0,,2022,True,False,False,True,-0.4999999999999997,-0.8660254037844388,-0.9659258262890683,-0.25881904510252063
30.3,74.17,22.09,45.92,59.33,50.42,3249.0,2446.0,26.8,0.4,2.5,92.0,,2022,True,False,False,True,-0.4999999999999997,-0.8660254037844388,-1.0,-1.8369701987210297e-16
30.05,74.0,19.14,66.08,63.0,67.0,2903.0,2377.0,26.7,0.3,2.3,92.0,,2022,True,False,False,True,-0.4999999999999997,-0.8660254037844388,-0.9659258262890684,0.2588190451025203
30.88,65.58,21.1,62.08,59.25,62.17,1608.0,1881.0,26.4,2.9,2.8,93.0,,2022,True,False,False,False,-0.4999999999999997,-0.8660254037844388,-0.8660254037844386,0.5000000000000001
29.95,49.83,25.12,57.42,59.25,66.58,3111.0,2334.0,26.0,6.4,2.3,94.0,,2022,True,False,False,False,-0.4999999999999997,-0.8660254037844388,-0.7071067811865477,0.7071067811865474
31.22,50.58,24.39,54.67,51.08,54.17,2515.0,2110.0,25.7,14.7,2.3,95.0,,2022,True,False,False,False,-0.4999999999999997,-0.8660254037844388,-0.5000000000000004,0.8660254037844384
32.77,44.42,21.53,56.92,55.92,64.67,2010.0,1563.0,25.5,9.1,2.5,95.0,,2022,True,False,False,False,-0.4999999999999997,-0.8660254037844388,-0.25881904510252157,0.9659258262890681
31.98,54.75,18.39,62.67,48.5,74.08,1779.0,1480.0,29.0,,3.0,75.0,,2022,True,False,False,False,-0.4999999999999997,-0.8660254037844388,-2.4492935982947064e-16,1.0
32.64,61.25,18.61,59.83,35.0,83.42,934.0,805.0,25.5,0.1,2.0,95.0,,2022,False,False,False,False,-0.8660254037844385,-0.5000000000000004,0.25881904510252074,0.9659258262890683
36.46,60.75,20.38,55.33,41.33,89.67,718.0,583.0,25.5,0.0,2.1,95.0,,2022,False,False,False,False,-0.8660254037844385,-0.5000000000000004,0.49999999999999994,0.8660254037844387
37.48,71.67,24.3,52.92,41.67,86.25,539.0,596.0,25.6,0.2,1.7,95.0,,2022,False,False,False,False,-0.8660254037844385,-0.5000000000000004,0.7071067811865476,0.7071067811865476
39.33,49.33,23.64,61.33,45.25,81.33,869.0,944.0,25.5,4.6,1.9,95.0,,2022,False,False,False,False,-0.8660254037844385,-0.5000000000000004,0.8660254037844386,0.5000000000000001
36.71,40.42,19.94,58.0,51.58,75.58,1989.0,1980.0,25.4,5.9,1.3,95.0,,2022,False,False,False,False,-0.8660254037844385,-0.5000000000000004,0.9659258262890683,0.25881904510252074
35.74,53.25,21.55,61.42,58.0,69.67,3285.0,2503.0,25.4,11.1,2.0,96.0,,2022,False,False,False,False,-0.8660254037844385,-0.5000000000000004,1.0,6.123233995736766e-17
34.22,71.25,20.01,63.5,62.75,62.08,3563.0,2584.0,25.4,6.7,1.0,96.0,,2022,False,False,True,False,-0.8660254037844385,-0.5000000000000004,0.9659258262890683,-0.25881904510252063
29.69,73.92,21.65,64.08,63.83,57.08,3536.0,2574.0,25.7,1.3,1.3,96.0,,2022,False,False,True,False,-0.8660254037844385,-0.5000000000000004,0.8660254037844387,-0.4999999999999998
33.93,75.67,20.58,57.08,65.42,46.67,3622.0,2571.0,26.2,0.0,1.8,96.0,,2022,False,False,True,False,-0.8660254037844385,-0.5000000000000004,0.7071067811865476,-0.7071067811865475
30.61,77.58,24.62,55.92,62.33,56.33,3557.0,2724.0,27.4,0.0,1.9,92.0,,2022,False,False,False,False,-0.8660254037844385,-0.5000000000000004,0.49999999999999994,-0.8660254037844387
27.51,77.08,23.53,33.42,58.42,44.58,3500.0,2697.0,27.9,0.0,2.4,87.0,,2022,False,False,False,False,-0.8660254037844385,-0.5000000000000004,0.258819045102521,-0.9659258262890682
28.54,78.17,23.59,31.92,62.33,39.83,3299.0,2750.0,29.3,0.0,2.8,84.0,,2022,False,False,False,False,-0.8660254037844385,-0.5000000000000004,1.2246467991473532e-16,-1.0
29.13,79.17,20.76,29.83,65.5,44.17,3476.0,2617.0,31.1,,2.4,78.0,,2022,False,False,False,False,-0.8660254037844385,-0.5000000000000004,-0.2588190451025208,-0.9659258262890683
32.45,79.33,21.79,54.08,58.67,68.75,3513.0,2808.0,31.9,,2.5,74.0,,2022,False,False,False,False,-0.8660254037844385,-0.5000000000000004,-0.4999999999999997,-0.8660254037844388
29.96,77.33,22.56,31.67,55.67,58.0,3612.0,2892.0,32.0,,2.9,71.0,,2022,False,False,False,False,-0.8660254037844385,-0.5000000000000004,-0.7071067811865471,-0.7071067811865479
31.03,77.67,25.01,40.58,61.92,55.67,3531.0,2887.0,31.9,,3.6,71.0,,2022,False,False,False,False,-0.8660254037844385,-0.5000000000000004,-0.8660254037844385,-0.5000000000000004
31.16,77.67,25.75,22.17,61.42,55.83,3653.0,3013.0,31.2,0.0,3.7,70.0,,2022,False,False,False,True,-0.8660254037844385,-0.5000000000000004,-0.9659258262890683,-0.25881904510252063
29.98,75.58,25.05,18.33,53.83,55.33,3322.0,2986.0,31.7,0.0,3.9,68.0,,2022,False,False,False,True,-0.8660254037844385,-0.5000000000000004,-1.0,-1.8369701987210297e-16
26.94,75.33,21.49,19.67,56.17,58.33,3582.0,2873.0,31.2,,3.2,68.0,,2022,False,False,False,True,-0.8660254037844385,-0.5000000000000004,-0.9659258262890684,0.2588190451025203
29.41,77.92,21.41,53.75,65.25,57.33,3330.0,2659.0,30.2,0.0,3.5,71.0,,2022,False,False,False,False,-0.8660254037844385,-0.5000000000000004,-0.8660254037844386,0.5000000000000001
29.08,77.92,23.08,65.67,61.0,69.83,3138.0,2524.0,29.8,0.0,3.3,71.0,,2022,False,False,False,False,-0.8660254037844385,-0.5000000000000004,-0.7071067811865477,0.7071067811865474
31.06,78.0,22.96,66.42,63.42,67.33,2932.0,2219.0,29.4,0.0,2.2,73.0,,2022,False,False,False,False,-0.8660254037844385,-0.5000000000000004,-0.5000000000000004,0.8660254037844384
30.89,83.33,22.59,67.92,62.58,74.92,2133.0,1758.0,29.4,0.0,3.2,73.0,,2022,False,False,False,False,-0.8660254037844385,-0.5000000000000004,-0.25881904510252157,0.9659258262890681
31.38,84.0,22.79,70.58,64.0,82.75,1373.0,1108.0,25.5,1.1,2.2,95.0,,2022,False,False,False,False,-0.8660254037844385,-0.5000000000000004,-2.4492935982947064e-16,1.0
32.78,79.67,19.98,63.42,57.58,83.83,1067.0,955.0,27.4,0.4,2.1,86.0,,2022,False,False,False,False,-0.8660254037844385,-0.5000000000000004,0.25881904510252074,0.9659258262890683
35.73,74.75,18.0,60.75,44.17,83.5,666.0,695.0,26.9,1.4,2.3,89.0,,2022,False,False,False,False,-0.8660254037844385,-0.5000000000000004,0.49999999999999994,0.8660254037844387
37.09,63.83,19.51,63.17,49.42,81.75,619.0,684.0,26.7,7.0,1.0,92.0,,2022,False,False,False,False,-0.8660254037844385,-0.5000000000000004,0.7071067811865476,0.7071067811865476
40.53,48.08,18.24,63.17,48.17,81.42,900.0,957.0,26.6,6.5,1.1,93.0,,2022,False,False,False,False,-0.8660254037844385,-0.5000000000000004,0.8660254037844386,0.5000000000000001
